id	audio	n_frames	tgt_text
mrt_01523_02071609065	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_02071609065.wav	236286	मी तुम्हाला कोणत्याही प्रकारे मदत करू शकते का ?
mrt_03397_00167782965	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_00167782965.wav	491520	एकशे त्र्याऐंशी धावांचं माफक आव्हान विंडीजने स्वीकारलं पण बल्लू संधूच्या इनस्विंगरने गॉर्डन ग्रिनीजला चकवलं
mrt_03349_01753473267	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_01753473267.wav	716800	कोलकाता नाईट रायडर्स संघ आणि राजस्थान रॉयल्स संघ जवळजवळ एका दशकानंतर एकमेकांविरुद्ध खेळणार होते त्यामुळे शनिवारचा सामना पहायला खूप गर्दी लोटली होती
mrt_04310_00769214769	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_00769214769.wav	204800	कदाचित ह्याचं उत्तर देण्यासाठी मी योग्य व्यक्ती नाही
mrt_02624_00639846107	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_00639846107.wav	372736	अक्षयने यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात सोळावा आला
mrt_03349_01168497117	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_01168497117.wav	589824	क्रिस गेलने गेल्या सामन्यात अपूर्व कामगिरी करून दाखवल्यावर यावेळी बंगलोर रॉयल चॅलेंजर्स संघाने त्याच्या मानधनात घसघशीत वाढ केली
mrt_04310_00056112211	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_00056112211.wav	360448	अभिजीतने यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात पाचवा आला
mrt_04310_01880149880	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_01880149880.wav	327680	अमोलने यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात पंधरावा आला
mrt_02624_00609915495	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_00609915495.wav	245760	तुम्हाला आजूबाजूची रेस्टॉरंट्स पहायची आहेत का ?
mrt_01523_00753780440	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_00753780440.wav	307618	मी तुम्हाला कोणत्याही ठिकाणी जाण्याचा रस्ता दाखवू शकतो ?
mrt_01523_01275288922	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_01275288922.wav	312076	मी तुमच्यासाठी शोध घेऊ शकतो तुम्हाला काय जाणून घ्यायचं आहे ?
mrt_03397_01557750766	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_01557750766.wav	348160	एक बस वीस मिनिटांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त पंचेचाळीस मिनिटं आहेत
mrt_04310_00692801712	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_00692801712.wav	344064	अनुजाचा जन्म दोन हजार सहा सालातील एप्रिल ह्या महिन्यात जालना इथे झाला
mrt_03349_00893276525	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_00893276525.wav	446464	गायत्री परवा पॅरिसमध्ये गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला जॉर्ज हॅरिसनचा पुतळा दिसला
mrt_01523_02131211430	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_02131211430.wav	410157	एक बस पंधरा मिनिटांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त तीस मिनिटं आहेत
mrt_03397_00197075658	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_00197075658.wav	344064	अनुजा परवा जकार्तामध्ये गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला जॉन लेननचा पुतळा दिसला
mrt_04310_01613949930	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_01613949930.wav	344064	अश्विनीचा जन्म एकोणीसशे अठ्ठ्याण्णव सालातील जून ह्या महिन्यात बारामती इथे झाला
mrt_03397_01322218947	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_01322218947.wav	229376	एकशे वीस क्रमांकाच्या विमानात आता प्रवासी चढत आहे
mrt_03398_00255247630	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03398_00255247630.wav	249856	तुम्हालाही भेटून आनंद झाला मी तुम्हाला कशाप्रकारे मदत करू शकतो ?
mrt_04310_01727828226	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_01727828226.wav	299008	कदाचित मला तुमच्या कामात काही मदत करता येईल मी तुमच्यासाठी काही शोधून आणू शकतो
mrt_01523_01613440063	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_01613440063.wav	240744	मी तुमच्यासाठी काय करू शकतो ?
mrt_02624_00908967268	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_00908967268.wav	606208	अठराशे पन्नास सालच्या सुमारास चौफुळा भागात मुरलीधराचं मंदिर बांधण्यासाठी पाया खणताना फार मोठा वाळूचा पट्टा तिथे सापडला होता
mrt_04310_01640170447	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_01640170447.wav	143360	काळजी करू नका . मी इथेच आहे
mrt_02436_00547046503	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02436_00547046503.wav	312076	आपण पृथ्वीविषयी का बोलत नाही चला आपण पुढच्या प्रवासाची आखणी करुया ?
mrt_03349_00279202086	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_00279202086.wav	233472	खूप मजा येईल . मी तुम्हाला रस्ता सांगू शकते
mrt_03397_01848808655	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_01848808655.wav	311296	अनुजाचा जन्म दोन हजार पाच सालातील ऑगस्ट ह्या महिन्यात आंबोली इथे झाला
mrt_09697_00333734449	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_09697_00333734449.wav	405699	आभास कुमारने याच वेळी आपले नाव किशोर कुमार ठेवून आपल्या फिल्मी कारकिर्दीला सुरुवात केली
mrt_02436_00142495513	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02436_00142495513.wav	396783	केव्हिन पीटरसन हा हिलरी क्लिंटनचा आवडता क्रिकेटपटू आहे त्याचा सामना ती कधीच चुकवत नाही
mrt_03349_00520309944	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_00520309944.wav	471040	गायत्री परवा कराचीमध्ये गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला रफायेल नदालचा पुतळा दिसला
mrt_02624_01792464087	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_01792464087.wav	368640	अक्षयनं यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात आठवा आला
mrt_02484_00926786011	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02484_00926786011.wav	311296	पण ब्रेसलेटमध्ये बांगड्यांसारखा भावनिक ओलावा नाही हे नवीन पिढीला कधी कळणार ?
mrt_03398_01488838442	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03398_01488838442.wav	270336	दिनक्रम मला सर्व काही भरभर करायला आवडत जेणेकरून सकाळभर सुस्ती येत नाही ?
mrt_03397_01294482795	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_01294482795.wav	393216	अनुजा परवा हँबुर्गमधे गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला ऑरलँडो ब्लूमचा पुतळा दिसला
mrt_01523_01924088329	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_01924088329.wav	427990	इशांत शर्मा हा मार्टिना नवरातिलोव्हाचा आवडता क्रिकेटपटू आहे त्याचा सामना ती कधीच चुकवत नाही
mrt_02484_01504147484	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02484_01504147484.wav	294912	मशीद सर्वांत पुरातन मशीद कुठे आहे हे तुम्हाला माहीत आहे का ?
mrt_03349_00807097320	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_00807097320.wav	323584	क्रॉफर्ड मार्केटमधल्या एकतीस दुकानांमधून आपल्याला हवी ती गोष्ट मिळू शकते
mrt_03349_00936332804	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_00936332804.wav	393216	खेळाडूंविषयी आणखी जाणून घेण्यात मी तुम्हाला मदत करू शकतो तुम्हाला काय जाणून घ्यायचं आहे ?
mrt_01523_01358370142	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_01358370142.wav	240744	मी ठीक आहे . काय सेवा करू तुमची ?
mrt_03349_00221526504	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_00221526504.wav	229376	खूप छान तुम्हाला याचा अभिमान वाटत असणार
mrt_04310_00316521365	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_00316521365.wav	389120	अर्चना परवा दौआलामधे गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला डॅनिएल रॅडक्लिफचा पुतळा दिसला
mrt_02436_01354582759	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02436_01354582759.wav	427990	केतकीला यानिमित्त सव्वातीन हजार रुपयांचे भरघोस बक्षीस मिळाले आणि तिने लगेच हे पैसे आपल्या आईवडिलांना दिले
mrt_04310_00078003317	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_00078003317.wav	548864	अश्विनीला यानिमित्त सात हजार पाचशे रुपयांचे भरघोस बक्षीस मिळाले आणि तिने लगेच हे पैसे आपल्या आईवडिलांना दिले
mrt_03349_00203278305	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_00203278305.wav	315392	क्रॉफर्ड मार्केटमधल्या तीस दुकानांमधून आपल्याला हवी ती गोष्ट मिळू शकते
mrt_04310_01936090481	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_01936090481.wav	217088	अनेकदा शोध अपघातानेही लागले आहेत
mrt_02624_00501847758	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_00501847758.wav	466944	अक्षयने गेल्या महिन्यात हे शिखर सर केले आणि तो या शिखरावर आपले पाय रोवणारा विसावा गिर्यारोहक बनला
mrt_02624_00082265092	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_00082265092.wav	692224	अचला जोशी यांना पाश्चात्य शास्त्रीय संगीत इतके आवडते की गेली अनेक वर्षे त्या याचे शास्त्रशुद्ध शिक्षण घेत आहेत व त्यांनी यात बरीच प्रगती केली आहे
mrt_02436_01848507670	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02436_01848507670.wav	280869	किशोर कुमार तुरुंगात जाता जाता वाचला असला तरी तो कफल्लक झाला
mrt_03397_00823472666	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_00823472666.wav	344064	मी तुमच्यासाठी शोध घेऊ शकते . तुम्हाला काय जाणून घ्यायचं आहे ?
mrt_02484_01110352460	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02484_01110352460.wav	376832	अश्विनी परवा क्वितोमध्ये गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला जॉर्ज क्लूनीचा पुतळा दिसला
mrt_03397_00987227986	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_00987227986.wav	192512	हो तुम्हाला मला काय सांगायचं आहे ?
mrt_02484_01596794116	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02484_01596794116.wav	286720	अशा प्रत्येक वेळी ते अमरावतीमधल्या श्रीयुत खापर्डेंच्या घरी रहायचे
mrt_02484_01575993487	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02484_01575993487.wav	376832	दिनक्रम मला सर्व काही भरभर करायला आवडत जेणेकरून सकाळभर सुस्ती येत नाही ?
mrt_03398_01794644804	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03398_01794644804.wav	253952	आज हीथ्रोमधे किमान तापमान चोवीस अंश सेल्सिअस असेल असा अंदाज आहे
mrt_04310_00508532004	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_00508532004.wav	385024	अर्चना परवा कासाब्लांकामधे गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला रिचर्ड निक्सनचा पुतळा दिसला
mrt_03397_00436678540	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_00436678540.wav	315392	अदितीचा जन्म दोन हजार बारा सालातील वैशाख ह्या महिन्यात इंदूर इथे झाला
mrt_02624_01547262987	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_01547262987.wav	225280	ठीक आहे . मी तुमची काय सेवा करू शकते ?
mrt_04310_00237386139	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_00237386139.wav	327680	औषधं कितीही कडू असली तरी घ्यावीच लागतात कारण ती घेऊन आजार बरे होतात
mrt_03398_01675504879	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03398_01675504879.wav	139264	पण मी तुम्हाला कशी हाक मारू ?
mrt_04310_02096699237	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_02096699237.wav	212992	अरे . आता तर मला फक्त या चादरी धुवायच्या आहेत
mrt_09697_00337421649	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_09697_00337421649.wav	187246	आपण एक खेळ खेळू शकतो
mrt_03349_01730887298	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_01730887298.wav	770048	कोलकाता नाईट रायडर्स संघ आणि बंगलोर रॉयल चॅलेंजर्स संघ जवळजवळ एका दशकानंतर एकमेकांविरुद्ध खेळणार होते त्यामुळे सोमवारचा सामना पहायला खूप गर्दी लोटली होती
mrt_03398_00547370714	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03398_00547370714.wav	344064	आता अ‍ॅक्सिस बँकेची अठरावी शाखा फॅशन स्ट्रीटजवळ उघडते आहे परवा तिचा उद्घाटन समारंभ आहे
mrt_01523_00588579421	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_00588579421.wav	378950	एक बस तीन तासांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त पन्नास मिनिटं आहेत
mrt_03349_00275040082	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_00275040082.wav	495616	गायत्री परवा डर्बनमध्ये गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला ब्रुस विलिसचा पुतळा दिसला
mrt_02624_00882245279	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_00882245279.wav	512000	अकेडिया नॅशनल पार्क हे जगातील सर्वात विलक्षण अशा नॅशनल पार्कांपैकी एक असून ते दोन हजार बारा साली नॅशनल पार्क म्हणून घोषित केले गेले
mrt_01523_01188382942	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_01188382942.wav	356659	एक बस पंधरा मिनिटांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त पाच मिनिटं आहेत
mrt_02436_00472114703	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02436_00472114703.wav	365575	केव्हिन पीटरसन हा केटी पेरीचा आवडता क्रिकेटपटू आहे त्याचा सामना ती कधीच चुकवत नाही
mrt_02436_02015217937	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02436_02015217937.wav	294243	केळ्यापासून बनवल्या जाणाऱ्या पाककृती शोधण्यात मी तुम्हाला मदत करू शकते
mrt_02624_00553014018	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_00553014018.wav	270336	चला , दुसरं काहीतरी बोलू . तुम्हाला विनोद ऐकायाचा आहे ?
mrt_02624_01030397915	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_01030397915.wav	741376	अचला जोशी यांना पाश्चात्य शास्त्रीय संगीत इतके आवडते की गेली अनेक वर्षे त्या याचे शास्त्रशुद्ध शिक्षण घेत आहेत , व त्यांनी यात बरीच प्रगती केली आहे
mrt_03398_01664248392	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03398_01664248392.wav	430080	आज पूर्व प्रमाण वेळेनुसार सोळा पस्तीस वाजता नॅसडॅकवर एकशे तेवीस पूर्णांक चाळीस यु एस डॉलर प्रति शेअर
mrt_03397_01004406589	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_01004406589.wav	319488	मी मदत करण्याचा प्रयत्न करते . तुमच्यासाठी मी काय करू शकते ?
mrt_04310_01025592410	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_01025592410.wav	331776	अश्विनीचा जन्म एकोणीसशे अठ्ठ्याण्णव सालातील जून या महिन्यात बारामती इथे झाला
mrt_03397_01186836376	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_01186836376.wav	258048	मी तुम्हाला कोणत्याही प्रकारे मदत करू शकते का ?
mrt_03397_00206482552	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_00206482552.wav	204800	मी तुम्हाला काय मदत करू शकते ?
mrt_02624_01624281957	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_01624281957.wav	376832	अक्षयने यावर्षी भरपूर अभ्यास केला अथक परिश्रम घेतले आणि वर्गात आठवा आला
mrt_04310_01978606525	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_01978606525.wav	450560	अभिजीतने गेल्या महिन्यात हे शिखर सर केले आणि तो या शिखरावर आपले पाय रोवणारा पहिला गिर्यारोहक बनला
mrt_02436_01614351690	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02436_01614351690.wav	173871	आवडता स्टार ? अनेक आहेत
mrt_03349_01220807787	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_01220807787.wav	475136	क्रॉफर्ड मार्केटमधल्या शहाऐशी दुकानांमधून आपल्याला हवी ती गोष्ट मिळू शकते
mrt_03349_00567595169	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_00567595169.wav	393216	कोहलीच्या मते ही स्पर्धा म्हणजे त्याच्या कारकिर्दीला कलाटणी देणारा क्षण होता
mrt_04310_00631588981	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_00631588981.wav	319488	काळोख भीतीदायक असतो . पण घुबडं रात्रीच्या वेळीच बाहेर पडतात . आणि ती खूप सुंदर असतात
mrt_04310_01989677192	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_01989677192.wav	344064	अश्विनी परवा सानामधे गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला जॅक निकल्सनचा पुतळा दिसला
mrt_04310_01401667016	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_01401667016.wav	499712	अनेक साम्राज्यांप्रमाणे इंग्रजांचा राजकीय बैठकींना विरोध होता पण धर्माच्या बाबतीत ते दोन हात दूर राहणंच पसंत करत
mrt_03398_00110681696	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03398_00110681696.wav	409600	आता अ‍ॅक्सिस बँकेची चौदावी शाखा महात्मा ज्योतिबा फुले मंडईजवळ उघडते आहे , परवा तिचा उद्घाटन समारंभ आहे
mrt_02624_00377734821	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_00377734821.wav	294912	अठराशे तीन साली ब्रिटिशांनी अहमदनगरवर विजय मिळवला
mrt_03397_00104839537	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_00104839537.wav	200704	हो तुम्हाला मला काय हाक मारायला आवडेल ?
mrt_03397_00271096695	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_00271096695.wav	446464	अॅशली नोफ्के यांनी कालच्या मुलाखतीत गतकाळातल्या स्मृतींना उजाळा देत सांगितले की त्यांना लहानपणी लेखक बनायचे होते
mrt_09697_00588837758	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_09697_00588837758.wav	240744	मला सगळ्यांशी मैत्री करायला आवडेल तुमची काय सेवा करू ?
mrt_02624_01824702517	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_01824702517.wav	417792	अदिती ह्या सुट्टीत फिनिक्सला जाऊन तिथे चांगली आठ दिवस राहून अख्खं शहर पालथं घालणार आहे
mrt_03397_01056060210	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_01056060210.wav	303104	सर्वांत जुनं प्रार्थनागृह कुठे आहे हे तुम्हाला ठाऊक आहे का ?
mrt_02624_01195038619	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_01195038619.wav	241664	अजून शिकायला नेहमी काही ना काहीतरी असतंच
mrt_04310_02064906408	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_02064906408.wav	262144	कलिंगडाचा वापर करणाऱ्या पाककृती शोधण्यात मी तुम्हाला मदत करू शकते
mrt_09697_01499453917	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_09697_01499453917.wav	499322	आदित्यने गेल्या महिन्यात हे शिखर सर केले आणि तो या शिखरावर आपले पाय रोवणारा विसावा गिर्यारोहक बनला
mrt_02436_00013484215	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02436_00013484215.wav	285327	किशोर कुमार यांचा जन्म मध्य प्रदेशातील खांडवा गावी झाला
mrt_02624_01775402065	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_01775402065.wav	212992	अंतुरच्या किल्ल्याला जाण्याचे दोन मार्ग आहेत
mrt_02436_02070693648	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02436_02070693648.wav	343284	केतकीचा जन्म दोन हजार वीस सालातील आषाढ या महिन्यात अहमदनगर इथे झाला
mrt_02484_01640467548	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02484_01640467548.wav	376832	अर्चनाचा जन्म दोन हजार सात सालातील जून या महिन्यात नाशिक इथे झाला
mrt_01523_01896051544	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_01896051544.wav	276410	मी तुम्हाला शोधून देऊ शकते . तुम्हाला काय जाणून घ्यायचंय ?
mrt_03349_01601123502	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_01601123502.wav	221184	कोलकात्यात ऊन्ह पडलं आहे
mrt_03349_01962783564	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_01962783564.wav	454656	गायत्री परवा कराचीमधे गेली होती तेव्हा तिथल्या एका रस्त्यावर तिला राफेल नदालचा पुतळा दिसला
mrt_01523_01456066568	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_01456066568.wav	539446	उत्तर प्रदेशातील डोंगराळ भागातील लोक दिवाळीच्या दिवशी गायींची पूजा करतात व रात्री गावाच्या सीमेवर जाऊन मशालींच्या प्रकाशात नाचतात
mrt_03349_01094455337	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_01094455337.wav	344064	क्रॉफर्ड मार्केटमधल्या साठ दुकानांमधून आपल्याला हवी ती गोष्ट मिळू शकते
mrt_02484_00764508475	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02484_00764508475.wav	221184	अशा प्रकारे तिने राजकुमाराचे प्राण वाचवले
mrt_03398_00575795769	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03398_00575795769.wav	323584	आणि यदाकदाचित बांगड्या बावनकशी असतील तर अडीअडचणीच्या वेळी त्या सावकाराच्या तिजोरीत जाऊन बसतात
mrt_02436_00036807857	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02436_00036807857.wav	423532	कॅथरीन हेपबर्न ही हा सन्मान प्राप्त झालेली विसावी महिला आहे आणि याचा तिला रास्त अभिमान आहे
mrt_02436_02100346744	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02436_02100346744.wav	231828	किशोर कुमारचे सर्व स्टेज शोज हाऊसफुल होत
mrt_01523_00636381301	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_00636381301.wav	365575	एक बस दहा मिनिटांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त साठ मिनिटं आहेत
mrt_04310_01203708831	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_01203708831.wav	270336	किंमत दोन पूर्णांक तीन टक्क्यांनी घटून एक हजार चारशे पन्नास डॉलर झाली आहे
mrt_03398_01666812165	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03398_01666812165.wav	356352	आता अ‍ॅक्सिस बँकेची तेरावी शाखा महात्मा ज्योतिबा फुले मंडईजवळ उघडते आहे , परवा तिचा उद्घाटन समारंभ आहे
mrt_04310_00948500554	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_00948500554.wav	348160	अनुजाचा जन्म दोन हजार सहा सालातील एप्रिल या महिन्यात जालना इथे झाला
mrt_03397_00129434087	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_00129434087.wav	139264	एकटं राहण्याचे काही फायदे असतात
mrt_03398_00492120024	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03398_00492120024.wav	360448	आता एच डी एफ सी बँकेची अकरावी शाखा फॅशन स्ट्रीटजवळ उघडते आहे परवा तिचा उद्घाटन समारंभ आहे
mrt_02484_00432285916	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02484_00432285916.wav	303104	मला प्रत्येकाला मदत करून आनंद होतो तुमच्यासाठी मी काय करू शकतो ?
mrt_09697_01947053527	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_09697_01947053527.wav	459198	आम्ही संगणकाकरवी अशुद्धलेखन शोधून काढतो आणि मग ग्रंथालय कर्मचारी ते सुधारून देतात
mrt_03349_00147552979	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03349_00147552979.wav	372736	क्लिंट मॅकके हा शकिराचा आवडता क्रिकेटपटू आहे त्याचा सामना ती कधीच चुकवत नाही
mrt_02436_01573243190	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02436_01573243190.wav	303160	एखाद्या छानशा आरामशीर पलंगापेक्षा जास्त चांगलं ते काय ?
mrt_02624_00493324851	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_00493324851.wav	278528	अंतिम सामना हैदराबादमध्ये एकवीस मे रोजी खेळला जाईल
mrt_03397_01368289362	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_03397_01368289362.wav	327680	अनुजाचा जन्म दोन हजार एक सालातील चैत्र या महिन्यात बंगळूरू येथे झाला
mrt_01523_00821788880	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_00821788880.wav	414616	इशांत शर्मा हा मॅरिलिन मनरोचा आवडता क्रिकेटपटू आहे त्याचा सामना ती कधीच चुकवत नाही
mrt_09697_00889389312	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_09697_00889389312.wav	160496	बोला मी तुमच्यासाठी काय करू शकतो ?
mrt_04310_00907966441	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_04310_00907966441.wav	159744	कधीकधी मी चुकून मस्करी करते
mrt_01523_01785212389	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_01785212389.wav	396783	एक बस दोन मिनिटांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त पंचेचाळीस मिनिटं आहेत
mrt_09697_01560802529	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_09697_01560802529.wav	361117	आफ्टर अवर्स ट्रेडिंगमध्ये ॲपल कितीवर ट्रेडिंग करत आहे ते मला माहीत नाही
mrt_01523_00414083927	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_01523_00414083927.wav	392324	एक बस दहा मिनिटांपूर्वी येऊन गेली आणि पुढची बस यायला अजून फक्त पंचेचाळीस मिनिटं आहेत
mrt_02624_01938853806	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_01938853806.wav	188416	कदाचित आता आराम करण्याची वेळ आहे ?
mrt_02624_00811167563	/home/user/anamika_ml_project/dataset/mr_in_female/mrt_02624_00811167563.wav	368640	तुम्हाला खरंच असं वाटतं ? मी व्हॉईस ओव्हरमध्ये करियर करण्याचा प्रयत्न करायच्या विचारात होते
