id	audio	n_frames	tgt_text
panlingua_mr-hi_2022114162138_3181	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3181.wav	51842	कल एक लाख नौ हजार मरीज स्वस्थ होकर घर गए।
panlingua_mr-hi_2022114162138_3182	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3182.wav	91729	अब तक तीन करोड़ 48 लाख से ज्यादा मरीज कोरोना को मात दे चुके हैं।
panlingua_mr-hi_2022114162138_3183	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3183.wav	91494	देश में कोरोना से मुक्ति की दर पूरे 2 दशमलव प्रतिशत 95 हो गई है।
panlingua_mr-hi_2022114162138_3184	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3184.wav	84250	राज्य में कल कोविड-19 के 46 हजार 406 नए मरीज मिले।
panlingua_mr-hi_2022114162138_3185	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3185.wav	61359	34 हजार 658 मरीज कोरोना को मात दे चुके हैं।
panlingua_mr-hi_2022114162138_3186	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3186.wav	35677	तो 36 मरीजों की मौत हो गई।
panlingua_mr-hi_2022114162138_3187	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3187.wav	86743	राज्य में अब तक 70 लाख 81 हजार 67 नागरिक कोरोना वायरस से संक्रमित हो चुके हैं.
panlingua_mr-hi_2022114162138_3188	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3188.wav	93392	इनमें से अब तक 66 लाख 83 हजार 769 मरीजों की मौत हो चुकी है।
panlingua_mr-hi_2022114162138_3189	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3189.wav	74279	1 लाख 41 हजार 737 मरीजों की मौत हो गई।
panlingua_mr-hi_2022114162138_3190	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3190.wav	85912	प्रदेश में इस वक्त 2 लाख 51 हजार 828 एक्टिव मरीज हैं।
panlingua_mr-hi_2022114162138_3191	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3191.wav	67631	इनमें 95 हजार एक सौ तेईस मरीज मुंबई में हैं।
panlingua_mr-hi_2022114162138_3192	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3192.wav	120814	राष्ट्रव्यापी टीकाकरण अभियान के तहत कल देश में 73 लाख 80 हजार से अधिक नागरिकों को टीका लगाया गया।
panlingua_mr-hi_2022114162138_3193	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3193.wav	117057	इस तरह लाभार्थियों को दी जाने वाली वैक्सीन की कुल खुराक की संख्या 155 करोड़ 39 लाख हो गई.
panlingua_mr-hi_2022114162138_3194	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3194.wav	77603	आज सुबह से अब तक 25 लाख से अधिक नागरिकों को टीका लगाया जा चुका है।
panlingua_mr-hi_2022114162138_3195	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3195.wav	164026	प्रदेश में कल दस हजार 850 टीकाकरण सत्र के माध्यम से छह लाख 739 नागरिकों को टीका लगाया गया।
panlingua_mr-hi_2022114162138_3196	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3196.wav	109180	इस तरह प्रदेश में कुल हितग्राहियों को दी जाने वाली राशि 14 करोड़ 21 लाख अस्सी हजार से ऊपर चली गई।
panlingua_mr-hi_2022114162138_3197	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3197.wav	199879	गुवाहाटी बीकानेर एक्सप्रेस कल शाम पश्चिम बंगाल के डोमोहानी रेलवे स्टेशन के पास पटरी से उतर गई जिसमें नौ लोगों की मौत हो गई और 36 घायल हो गए।
panlingua_mr-hi_2022114162138_3198	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3198.wav	44362	हादसा कल शाम पांच बजे हुआ।
panlingua_mr-hi_2022114162138_3199	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3199.wav	146576	रेलवे अधिकारियों ने बताया कि इस हादसे के बाद वहां फंसे 290 यात्रियों को रात 10 बजे एक विशेष ट्रेन से रवाना किया गया.
panlingua_mr-hi_2022114162138_3200	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3200.wav	85912	घटना की उच्च स्तरीय रेलवे सुरक्षा जांच के आदेश दे दिए गए हैं।
panlingua_mr-hi_2022114162138_3201	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3201.wav	115829	रेल मंत्री अश्विनी वैष्णव ने मृतकों के परिवारों को 5-5 लाख रुपये की सहायता देने की घोषणा की है.
panlingua_mr-hi_2022114162138_3202	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3202.wav	111847	उन्होंने गंभीर रूप से घायलों को एक लाख रुपये और मामूली रूप से घायलों को पच्चीस हजार रुपये देने की भी घोषणा की है.
panlingua_mr-hi_2022114162138_3203	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3203.wav	83869	प्रधानमंत्री नरेंद्र मोदी ने कल शाम रेल मंत्री से हालात का जायजा लिया.
panlingua_mr-hi_2022114162138_3204	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3204.wav	194269	उन्होंने हादसे में मारे गए यात्रियों के परिवारों के प्रति संवेदना व्यक्त की है और घायल यात्रियों के शीघ्र स्वस्थ होने की कामना की है.
panlingua_mr-hi_2022114162138_3205	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3205.wav	150731	रेल मंत्री अश्विनी वैष्णव, रेलवे बोर्ड के अध्यक्ष वीके त्रिपाठी और सुरक्षा महानिदेशक ने आज सुबह घटनास्थल का दौरा किया.
panlingua_mr-hi_2022114162138_3206	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3206.wav	26497	एक बार फिर सुर्खियां.
panlingua_mr-hi_2022114162138_3207	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3207.wav	72034	संसद का बजट सत्र 31 तारीख से शुरू होगा.
panlingua_mr-hi_2022114162138_3208	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3208.wav	138526	मकर संक्रांति के अवसर पर राष्ट्रपति राम नाथ कोविंद, उपराष्ट्रपति एम वेंकैया नायडू, प्रधानमंत्री नरेंद्र मोदी की ओर से बधाई।
panlingua_mr-hi_2022114162138_3209	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3209.wav	184563	महाराष्ट्र ने ओमिक्रॉन के बढ़ते संक्रमण को रोकने के लिए टीकाकरण में तेजी लाने के लिए केंद्र से 50 लाख यूनिट कोविशील्ड और 40 लाख यूनिट कोवैक्सीन की आपूर्ति करने का अनुरोध किया है।
panlingua_mr-hi_2022114162138_3210	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022114162138_3210.wav	150443	और गुवाहाटी बीकानेर एक्सप्रेस कल शाम पटरी से उतर गई जिसमें 9 लोगों की मौत हो गई और 36 घायल हो गए।
panlingua_mr-hi_2022117163253_3211	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3211.wav	104628	प्रधानमंत्री नरेंद्र मोदी आज दावोस में विश्व आर्थिक शिखर सम्मेलन को संबोधित करेंगे।
panlingua_mr-hi_2022117163253_3212	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3212.wav	106967	संयुक्त राज्य अमेरिका के टेक्सास राज्य में एक यहूदी धार्मिक पूजा स्थल में चार लोगों को बंधक बनाने वाला बंदूकधारी मारा गया है।
panlingua_mr-hi_2022117163253_3213	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3213.wav	76228	देश ने 158 करोड़ से अधिक टीकों का मील का पत्थर पार किया।
panlingua_mr-hi_2022117163253_3214	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3214.wav	86231	और प्रसिद्ध कथक सम्राट पंडित बिरजू महाराज का निधन।
panlingua_mr-hi_2022117163253_3215	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3215.wav	78824	राष्ट्रपति, उपराष्ट्रपति और प्रधान मंत्री सहित गणमान्य व्यक्तियों द्वारा श्रद्धांजलि।
panlingua_mr-hi_2022117163253_3216	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3216.wav	27353	और अब एक अपील।
panlingua_mr-hi_2022117163253_3217	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3217.wav	85232	प्रदेश समेत देश के कुछ हिस्सों में कोरोना मरीजों की संख्या बढ़ती जा रही है.
panlingua_mr-hi_2022117163253_3218	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3218.wav	60922	कोरोना के नए प्रकार की खबरें चिंता बढ़ा रही हैं।
panlingua_mr-hi_2022117163253_3219	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3219.wav	208430	उस स्थिति में, हम श्रोताओं से अपील करते हैं कि वे जल्द से जल्द पूरी तरह से टीका लगवा लें, और पंद्रह से अठारह वर्ष की आयु के बच्चों सहित अन्य नागरिकों को भी टीका लगवाने के लिए प्रोत्साहित करें।
panlingua_mr-hi_2022117163253_3220	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3220.wav	123004	इसके साथ ही कोरोना से बचाव के नियमों का पालन करें, भीड़ से बचें, मास्क का प्रयोग करें और नियमित रूप से हाथ धोते रहें।
panlingua_mr-hi_2022117163253_3221	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3221.wav	51421	जल्दी करो, टीका लगवाओ।
panlingua_mr-hi_2022117163253_3222	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3222.wav	179547	कोरोना से संबंधित उचित जानकारी, मार्गदर्शन और सहायता के लिए राज्य हेल्पलाइन नंबर 020-26127394 पर संपर्क करें।
panlingua_mr-hi_2022117163253_3223	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3223.wav	21057	और अब खबर विस्तार से।
panlingua_mr-hi_2022117163253_3224	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3224.wav	143220	प्रधानमंत्री नरेंद्र मोदी आज दावोस में सीसीटीवी सिस्टम के जरिए वर्ल्ड इकोनॉमिक फोरम समिट को संबोधित करने जा रहे हैं।
panlingua_mr-hi_2022117163253_3225	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3225.wav	204727	इस आयोजन में, विभिन्न देशों के नेता जलवायु परिवर्तन के गठजोड़ और टीकाकरण जैसे महत्वपूर्ण वैश्विक मुद्दों पर अपने विचार और योजनाएँ प्रस्तुत करेंगे।
panlingua_mr-hi_2022117163253_3226	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3226.wav	112658	इसमें जापान के प्रधान मंत्री फुमियो किशिदा, यूरोपीय आयोग के अध्यक्ष उर्सु एवोंडे लेयेन शामिल हैं।
panlingua_mr-hi_2022117163253_3227	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3227.wav	149922	ऑस्ट्रेलियाई प्रधानमंत्री स्कॉट मॉरिसन, इजरायल के प्रधानमंत्री नफ्ताली बेनेट और चीनी राष्ट्रपति शी जिनपिंग शामिल हैं।
panlingua_mr-hi_2022117163253_3228	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3228.wav	169083	कोरोना के मद्देनजर दुबई और संयुक्त अरब अमीरात से मुंबई आने वाले किसी भी यात्री के लिए सात दिन का होम आइसोलेशन और आरटी पीसीआर टेस्ट अब अनिवार्य नहीं होगा.
panlingua_mr-hi_2022117163253_3229	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3229.wav	47719	नगर निगम ने कल इस संबंध में आदेश जारी किया।
panlingua_mr-hi_2022117163253_3230	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3230.wav	178179	अमेरिकी खुफिया एजेंसी ने घोषणा की है कि टेक्सास राज्य में यहूदी धार्मिक पूजा स्थल में बंधक बनाने वाले हमलावर को मार दिया गया है और उसकी पहचान कर ली गई है।
panlingua_mr-hi_2022117163253_3231	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3231.wav	197889	44 वर्षीय ब्रिटिश नागरिक मलिक फैसल अकरम को कम से कम चार लोगों द्वारा हथकड़ी लगाकर हिरासत में लिया गया था, जब वह कोलीविल गांव के एक आराधनालय में शबात की नमाज अदा कर रहे थे।
panlingua_mr-hi_2022117163253_3232	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3232.wav	143997	उन्होंने पाकिस्तानी वैज्ञानिक आफिया सिद्दीकी की रिहाई की मांग की, जिन्हें अमेरिकी सैन्य अधिकारियों की हत्या के प्रयास का दोषी ठहराया गया था।
panlingua_mr-hi_2022117163253_3233	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3233.wav	130432	एफबीआई ने पत्र में कहा कि वह संबंधित ऑपरेशन में मारा गया था और इस मामले में कोई और शामिल नहीं पाया गया था।
panlingua_mr-hi_2022117163253_3234	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3234.wav	125339	अमेरिकी राष्ट्रपति जो बिडेन ने कल टेक्सास शहर कोलीविले में एक यहूदी पूजा स्थल पर बंधक घटना को आतंकवाद का कृत्य बताया।
panlingua_mr-hi_2022117163253_3235	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3235.wav	161772	बाइडेन ने बंधकों की सुरक्षित रिहाई और बंधक बनाने वाले की हत्या के लिए अमेरिकी जांच प्रणाली और स्थानीय अधिकारियों की प्रशंसा की है।
panlingua_mr-hi_2022117163253_3236	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3236.wav	74380	और इसने ऐसे हमलों का मुकाबला करने की अमेरिका की क्षमता को दोहराया है।
panlingua_mr-hi_2022117163253_3237	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3237.wav	53644	इस हमले में एक 44 वर्षीय नागरिक की मौत हो गई।
panlingua_mr-hi_2022117163253_3238	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3238.wav	168063	केंद्र सरकार द्वारा अब तक राज्यों और केंद्र शासित प्रदेशों को एंटी-कोविड वैक्सीन की 158 करोड़ 12 लाख से अधिक खुराक उपलब्ध कराई जा चुकी है।
panlingua_mr-hi_2022117163253_3239	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3239.wav	126212	केंद्र सरकार 6 जनवरी 2019 से शुरू हुए देशव्यापी टीकाकरण अभियान में मुफ्त टीके उपलब्ध कराकर मदद कर रही है।
panlingua_mr-hi_2022117163253_3240	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3240.wav	62530	यह राष्ट्रीय खबर हम आकाशवाणी के मुंबई केंद्र से दे रहे हैं।
panlingua_mr-hi_2022117163253_3241	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3241.wav	42916	राष्ट्रीय समाचार पत्र में आपका फिर से स्वागत है।
panlingua_mr-hi_2022117163253_3242	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3242.wav	150186	देशभर में ओमिक्रॉन किस्म के कोविड से संक्रमित कुल 8 हजार 209 मरीज मिले हैं और 3 हजार 109 मरीज स्वस्थ हो चुके हैं.
panlingua_mr-hi_2022117163253_3243	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3243.wav	193618	सबसे ज्यादा महाराष्ट्र में 1 हजार 738, पश्चिम बंगाल में 1 हजार 672 और राजस्थान में 1 हजार 276 मरीज मिले हैं।
panlingua_mr-hi_2022117163253_3244	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3244.wav	80855	ओमिक्रॉन 29 राज्यों या केंद्र शासित प्रदेशों में स्थानिक है।
panlingua_mr-hi_2022117163253_3245	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3245.wav	74381	कल दिन के दौरान ओमिक्रॉन रोगियों की संख्या में छह प्रतिशत की वृद्धि हुई।
panlingua_mr-hi_2022117163253_3246	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3246.wav	83268	देशव्यापी टीकाकरण अभियान के तहत 157 करोड़ रुपये दिए गए हैं।
panlingua_mr-hi_2022117163253_3247	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3247.wav	157328	कल एक लाख 51 हजार से ज्यादा मरीज कोविड से ठीक हुए हैं और रिकवरी रेट 94 फीसदी 27 फीसदी पर पहुंच गया है.
panlingua_mr-hi_2022117163253_3248	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3248.wav	64012	केंद्रीय स्वास्थ्य मंत्रालय द्वारा दिए गए आंकड़ों में यह जानकारी दी गई है।
panlingua_mr-hi_2022117163253_3249	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3249.wav	86230	अब तक तीन करोड़ 52 लाख से ज्यादा मरीज कोरोना को मात दे चुके हैं।
panlingua_mr-hi_2022117163253_3250	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3250.wav	53644	प्रदेश में कल ओमिक्रॉन के आठ मरीज मिले थे।
panlingua_mr-hi_2022117163253_3251	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3251.wav	118817	ये सभी मरीज पुणे जिले के हैं, पांच पुणे जिला नगर पालिका के अंतर्गत हैं और तीन पिंपरी-चिंचवाड़ नगर निगम के अंतर्गत हैं।
panlingua_mr-hi_2022117163253_3252	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3252.wav	58087	राज्य में कल 40 हजार 386 मरीज स्वस्थ हुए।
panlingua_mr-hi_2022117163253_3253	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3253.wav	163854	प्रदेश में अब तक 68 लाख 900 मरीज कोरोना वायरस संक्रमण से मुक्त हो चुके हैं तथा कोविड राहत की दर 94 प्रतिशत तीन दसवां हो गई है।
panlingua_mr-hi_2022117163253_3254	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3254.wav	101497	कल 41 हजार 327 नए कोविड संक्रमण के मरीज मिले।
panlingua_mr-hi_2022117163253_3255	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3255.wav	112892	राज्य में कोरोना मरीजों की कुल संख्या 72 लाख 11 हजार 810 हो गई है.
panlingua_mr-hi_2022117163253_3256	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3256.wav	90674	राज्य में अभी दो लाख 65 हजार 346 मरीजों का इलाज चल रहा है।
panlingua_mr-hi_2022117163253_3257	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3257.wav	71418	कल 29 मरीजों की इलाज के दौरान मौत हो गई थी।
panlingua_mr-hi_2022117163253_3258	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3258.wav	206208	इस साल गणतंत्र दिवस पर भारतीय वायुसेना के पांच राफेल लड़ाकू विमान नई दिल्ली के राजपथ पर हवाई प्रदर्शन में उड़ान भरेंगे.
panlingua_mr-hi_2022117163253_3259	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3259.wav	83268	भारतीय वायुसेना की प्रवक्ता सी विंग कमांडर इंद्राणी नंदी ने कहा।
panlingua_mr-hi_2022117163253_3260	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3260.wav	157328	इस मौके पर इस हवाई प्रदर्शन में भारतीय नौसेना के मिग-29के फाइटर जेट और पीटी वन सर्विलांस एयरक्राफ्ट उड़ान भरेंगे.
panlingua_mr-hi_2022117163253_3261	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3261.wav	133482	साथ ही आजादी के वर्षगांठ वर्ष पर 17 जगुआर लड़ाकू विमान 75 के आकार में आसमान में उड़ान भरेंगे.
panlingua_mr-hi_2022117163253_3262	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3262.wav	213985	विंग कमांडर नंदी ने बताया कि इस साल गणतंत्र दिवस पर भव्य हवाई प्रदर्शन किया जाएगा और इसमें भारतीय वायुसेना, सेना और नौसेना के विभिन्न प्रकार के कुल 75 विमान हिस्सा लेंगे.
panlingua_mr-hi_2022117163253_3263	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3263.wav	133259	मुंबई नगर निगम ने मुंबई सागर की अलवणीकरण परियोजना की योजना निर्धारित करने के लिए एक सलाहकार नियुक्त किया है।
panlingua_mr-hi_2022117163253_3264	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3264.wav	114373	इजराइल की एक कंपनी ने इस परियोजना के लिए योजना प्रस्तुत की है और इस परियोजना को मनोर में शुरू करने का प्रस्ताव है।
panlingua_mr-hi_2022117163253_3265	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3265.wav	155796	इस पर 1,600 करोड़ रुपये खर्च होने की उम्मीद है और बीस साल तक परियोजना की रखरखाव लागत 1,920 करोड़ रुपये होगी।
panlingua_mr-hi_2022117163253_3266	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3266.wav	206209	चुनाव आयोग 14 फरवरी को गुरु रविदास की जयंती 16 फरवरी को पंजाब में विधानसभा चुनाव टालने की विभिन्न राजनीतिक दलों की मांग पर आज विचार करेगा।
panlingua_mr-hi_2022117163253_3267	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3267.wav	122725	प्रसिद्ध कथक सम्राट नृत्य गुरु पद्म विभूषण पंडित बिरजू महाराज का कल रात नई दिल्ली में निधन हो गया।
panlingua_mr-hi_2022117163253_3268	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3268.wav	29944	वह 83 वर्ष के थे।
panlingua_mr-hi_2022117163253_3269	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3269.wav	89193	लखनऊ परिवार के पंडित बिरजू महाराज का मूल नाम बृजमोहन मिश्र था।
panlingua_mr-hi_2022117163253_3270	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3270.wav	68455	उनका जन्म 4 फरवरी 1938 को लखनऊ में हुआ था।
panlingua_mr-hi_2022117163253_3271	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3271.wav	66234	उन्होंने कथक की शिक्षा अपने पिता अच्छन महाराज से ली।
panlingua_mr-hi_2022117163253_3272	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3272.wav	120899	लय के एक प्राकृतिक उपहार, पंडित बिरजू महाराज शास्त्रीय संगीत और पखवाज में निपुण थे।
panlingua_mr-hi_2022117163253_3273	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3273.wav	88797	उन्होंने अपनी संस्था कलाश्रम के जरिए कई कथक कलाकारों को तैयार करने का काम किया।
panlingua_mr-hi_2022117163253_3274	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3274.wav	78824	उन्हें राष्ट्रीय और अंतरराष्ट्रीय स्तर पर कई पुरस्कारों से सम्मानित किया गया था।
panlingua_mr-hi_2022117163253_3275	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3275.wav	81046	राष्ट्रपति रामनाथ कोविंद ने पंडित बिरजू महाराज के निधन पर शोक व्यक्त किया है।
panlingua_mr-hi_2022117163253_3276	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3276.wav	137931	अपने शोक संदेश में बिरजू महाराज ने कहा है कि एक युग का अंत हो गया है और भारतीय संगीत और संस्कृति के क्षेत्र में एक बहुत बड़ी रिक्तता पैदा हो गई है।
panlingua_mr-hi_2022117163253_3277	/home/user/anamika_ml_project/dataset/iwslt2023_mr-hi/train/wav/panlingua_mr-hi_2022117163253_3277.wav	79332	उपराष्ट्रपति एम वेंकैया नायडू ने पंडित बिरजू महाराज के निधन पर शोक व्यक्त किया है।
